ID,MRSA_FoldCh,VRE_FoldCh,EHEC_FoldCh,VRSA_FoldCh,CRE_FoldCh,MDR_TB_FoldCh,XDR_TB_FoldCh,GAS_FoldCh,GBS_FoldCh,NTHi_FoldCh,MRSA_AdjP,VRE_AdjP,EHEC_AdjP,VRSA_AdjP,CRE_AdjP,MDR_TB_AdjP,XDR_TB_AdjP,GAS_AdjP,GBS_AdjP,NTHi_AdjP
TH1MA3,-1.2481527284966416,-0.6028191402843299,0.5965958187724096,-3.14900059602893,1.9108116855241835,-6.4273550413951925,0.4461387067310444,-2.82682769258439,1.4499821269993496,1.522257173595191,0.07098132547995989,0.04820318783896986,0.06352134922463448,0.07777973096553972,0.06854141478660683,0.01677024030852424,0.042538577244360526,0.032830155378503784,0.07667880018307566,0.0038661274525875478
6SQEIJ,-3.519630519188631,7.600772279326916,3.255513602851961,-3.601185130237326,5.955399016702949,5.937457702165172,2.086228212959573,3.401038875915563,-0.47222081660102305,-0.19068454864424336,0.03250527849446261,0.060970816346258686,0.0987380089587671,0.042400036271801826,0.0016268840257985667,0.09934470946130189,0.04645289498193248,0.03711175322481883,0.04687329659827207,0.007168455983142238
7W1218,-1.0860158454530255,5.124303478834839,1.1464628694151826,3.123463969772769,-1.5176700537370742,1.4771061040702937,-1.5062920592854547,-5.439537763368289,0.9768051544332236,-0.0987036570058811,0.024641717115447992,0.06247090543592672,0.04876721990251823,0.008464206572622535,0.07358073800336586,0.042941363813787006,0.09889566712412355,0.0013430896018317429,0.040174001089139676,0.07269012425104837
41VZBL,-3.846501075401858,2.0442004797492186,0.976443736439041,2.797602402233001,3.809211074474198,-4.894563604256352,-8.148853706153783,-6.035737579669895,-2.499071032770812,-2.8473809891222728,0.06706411776483773,0.08877747157150324,0.024814423801447633,0.06775119666781833,0.07077143452526048,0.04287756780743272,0.02814055284961127,0.07879481282718517,0.09968781530366326,0.0650025764725255
UPMU3Q,4.976918263449953,-0.16371588911586105,1.0290796087761283,-2.7887356704008797,-8.041359791506133,3.25337275324362,0.026957206616139498,8.704053515634847,2.5154181463563594,3.7244624462475775,0.03352103253286126,0.028934223729057462,0.08465496426373922,0.03110225714041831,0.02977629717144896,0.08347140132505956,0.001740717234501754,0.06724912490634256,0.0426291838572624,0.0909969210527387
BN0COV,-1.7658881450771067,1.5642073796738165,-0.019148827871428648,-5.599354017291061,-2.4088904639941466,-5.278805485817811,-1.682057508776872,-0.11631499672744842,0.2681249400696687,-3.8516849238295894,0.035113972104714036,0.0011443780982683255,0.09612917896801691,0.07083911872264226,0.08919745284206981,0.04057086094272495,0.05455585318869714,0.051636164538109694,0.04450433880851073,0.07986934982990765
36VP56,1.5035872694301964,4.371088983340883,-4.750875616842551,0.24813784062149666,-0.4247574330046936,-2.518969497192414,-0.657025738116667,4.002615196436819,-1.772724337622029,-1.5756965224843429,0.05688620732456879,0.05916664462357551,0.08133875727646143,0.01799743452848869,0.07691611634226121,0.056202981587600676,0.025924391877623743,0.0869292402078631,0.06101098578208122,0.05004049965700545
9B9XL1,0.011367748591314345,-3.092800831219847,0.3906685190841076,3.3314844592736224,0.42286108489082047,1.048741515292208,-6.571565928250074,-4.477855345108775,0.7008590721870158,-0.5251521969720805,0.06640318726949074,0.03285540879681206,0.09679614842998108,0.031456693920221795,0.06903750983365273,0.024772015882611978,0.07922535394721253,0.06866747596053029,0.07957295116856729,0.0027231249880748376
2CC73D,-4.403188358381395,5.047203048793199,2.0840655592551025,-2.8436000989178623,-2.818969997898998,0.6727053078319172,1.2649343925201726,0.7969921399576363,-0.649204007495851,-7.31447242951054,0.016519636616251845,0.003498122006238405,0.010109528194450379,0.09101524572267489,0.026034550362703385,0.04769474047502425,0.09367230185492635,0.03713643939453144,0.0705741190448601,0.09178635628374333
1MHLL4,6.492003591333914,5.255934335355732,2.6625515257088086,0.40331885630793274,-2.0725050605970186,-3.752409269947166,3.2583213527207264,-1.5725349507454358,1.03359299891912,-0.06090381084675247,0.04761347563144794,0.09698894792377802,0.014837684957402078,0.060044585414937804,0.0652814979279232,0.0046021462810369035,0.010907511920752913,0.06517577856131686,0.08369506729037852,0.05008490762901246
XZ6YTA,-1.5901255908588854,2.140863542242995,1.323895196784528,-6.088848388679807,-2.3008103628036674,5.631310461348239,2.7098358513780187,-2.2776813720136193,5.146422506514783,2.1717070946992068,0.07588179578598818,0.007866487161204819,0.02658321131653177,0.04196833664179058,0.09623501686751675,0.09976703343157456,0.015053664281564016,0.06509061150502511,0.0653518264629567,0.008154716274265048
FTIQQF,2.1141440125246738,7.757874168139324,0.4725244433941835,0.25477119944922355,3.851481835087373,-4.802336139475177,-4.748381773356476,-6.165039088525088,5.095201563561731,-0.11331048899160392,0.028020622363540415,0.07024999331920756,0.09334012394319006,0.06916651688157707,0.008940964233552381,0.03347689005958618,0.03087287625144583,0.028374753330916214,0.07904420693497435,0.005726263589578354
JIT17T,-2.1580457406694897,-2.3752669695799034,-1.8874725112365267,-1.6877449537918494,2.4410962645249867,-0.23941702264369016,-1.757070144825522,-2.3912281979696886,2.187427868684801,-3.546165534990651,0.018565330293678295,0.0727827758434779,0.06583024625366457,0.005598668835824203,0.08021705267508455,0.011732004828091572,0.007357325063687331,0.019709244273351967,0.011203076428010092,0.03534383433533701
WRZ4PX,-2.6117849151887125,0.9887156602455032,0.779719398973003,-7.087757397997729,0.8640428959105548,1.253513557137596,-1.0861320910712458,3.766212562685838,0.7068351768955125,0.9320542005365644,0.0364517408508154,0.06325884416270568,0.06471428427317272,0.09710233042567111,0.0393356017700631,0.08683926008017342,0.03047969423348787,0.05279887107377057,0.005835146661936574,0.06251150641513313
2ZX58J,-0.9414127637932809,0.03830760612752595,-1.2865132625610167,-5.337601323031066,2.5485885519893197,0.4490341493292617,-2.8900894049846046,1.7955329505294184,-3.7788333451213205,-2.0238919566358664,0.029217765038649868,0.008445013418860808,0.06382587148300081,0.015539573121454667,0.0986294943509079,0.04498971579699968,0.017512711926778127,0.07573082968230095,0.057627457659116275,0.09368470072686613
IIG131,1.2433221072771203,-1.394362450324466,3.8736109312146985,-0.32997301594770057,-0.570081989819158,-2.3165930354982462,-1.2669621759214569,-0.4396893241354406,-0.8773807773170126,1.2160145237700506,0.08925855035655543,0.0021541860115864703,0.07927196051762293,0.0787521306971373,0.03293559432930074,0.09277657700691713,0.017948125541251914,0.003297089800656988,0.07337713265981832,0.01715977321089779
0Y9PAF,-4.781330952463124,-0.7247526310343153,-1.2005539518840023,-0.19384420107843411,3.079354989900387,3.5328582535317627,-5.976249972323539,1.5909267371082851,-5.2164847291521905,2.3434138249123526,0.04434095720271156,0.011085498254812934,0.011797719101187973,0.031559669797667014,0.04125385996933557,0.08684538872128418,0.029724003764540444,0.010690137221749302,0.07412198424433117,0.040764085994573825
VV6O13,4.942094990739045,4.531073403811572,-1.3348498416300327,-1.5955832061921482,-6.5560596756472185,-1.3710890773166395,2.9351899261807737,2.405848942336185,2.714512225532895,3.2852118972760644,0.0030606729011194433,0.023593612753247187,0.06981234771749485,0.06962183731269148,0.06659657422976367,0.07554262365063713,0.03341412697277653,0.06575055470792257,0.04405999670086538,0.04218315548281715
D6KKSX,-0.28423654136505383,-2.345497991606322,-3.788026061985235,1.4534375324189364,-3.4545295161447203,0.4376273163417831,-3.8490223751595956,-0.2893504185670631,-0.23944200826612766,2.339647900517177,0.09340917057791578,0.03883486001984984,0.09670760197296546,0.08391914152096396,0.019170949257199393,0.035123300663950544,0.03754815084908274,0.04766903063187773,0.07770298605964793,0.07473558565771213
A4JSSC,0.1874231301691395,1.6909944455339938,2.407528103577477,0.22272066626232923,1.345140250872038,2.3226586032252907,-0.11561046310848291,1.1973835814448404,-0.9061294885346186,-2.457968353786602,0.004379423521480907,0.05745618184140833,0.07830207763714679,0.05833229654181227,0.011316372588536322,0.07674364542774885,0.07230405034332504,0.05740919077929438,0.048117378852400354,0.002504357756586112
73Q0M2,-2.417769358775386,1.3502566183041917,1.851597436082894,-2.8669190628796257,-5.068245285588135,1.406645645637242,0.9597554895887415,-1.2483048497682845,2.5462658551562347,6.845297703803483,0.08909119620140296,0.09549784462164396,0.0668214076052239,0.041414547092716705,0.07632633127616617,0.05672664464668915,0.06930323855426099,0.09558214697321223,0.04803989648266638,0.08603253788119565
D0JBTO,0.19471762463281173,-0.6128729091681696,1.1281885203060447,4.512304321563161,7.172344161017447,2.2286313388721735,2.181869512252615,0.9131636875014224,5.669330391447419,-4.7949375962266245,0.051117391684541824,0.048943093310777806,0.03727040307443433,0.07965814444091532,0.07436165914446702,0.09669023720030032,0.02422278002505722,0.06722316866582398,0.04337019590105243,0.09986239774102183
Q22YKU,-2.950816961626823,3.3953453590829117,2.0713541483374547,-2.0685683656471765,0.03362536123720348,-3.0720274371383676,-3.956823412828217,-4.671073274490926,0.7628758360226991,0.14580688565113983,0.03913404420008283,0.03865025923757201,0.05585866389266184,0.049409120126169895,0.01766864627701574,0.037595172888148724,0.09473903515791789,0.0611196640315535,0.026571704089127485,0.06199254407915165
EWAFIZ,2.222719557075386,0.6373823976864649,-8.526958706855403,0.519219416860278,0.6580346229277688,-1.8132245340926807,3.8047654947109555,1.9663179413760052,0.16776009402145114,2.7098083687792887,0.059135861639690084,0.06446759736365709,0.01362685046775547,0.05934322076698747,0.0330650458449611,0.09608802209745447,0.09666357092935811,0.027221405816746175,0.09895268979727154,0.09790110009077244
X60EDM,8.019088107901661,-0.6543762698914859,-0.03918001344316606,2.6666389307164176,-0.8827716577310691,-3.6550317137947372,-1.566143736007311,-5.723953597283339,-1.5023410680496143,-0.6647358085729071,0.02568160482855368,0.004343510464729819,0.02474169618462886,0.0843374446957227,0.09559310475143129,0.05078891955017429,0.03620012476513357,0.04506112376016917,0.06457221295671842,0.08419823427835076
8GLXYG,-1.651749836812065,1.6989825047557097,-2.220218400407922,-0.36117512581875566,-1.0541957015107273,-7.105255182093562,-1.021342770136389,2.904923836841428,-2.299995757251364,-4.355327105730273,0.0061220187223323674,0.009869049697849144,0.09342406020651622,0.07669956019385143,0.09506779492137744,0.06438767896105016,0.06144329371178525,0.007823995814297588,0.07968777755390699,0.040252694721978004
VN96JT,0.33044232376995253,-2.9850288017672795,3.35212718686141,1.7755459301908283,0.9690549362466945,-1.8955472566860183,-0.7043665624012441,-0.6171411944847449,-2.3536342706330156,-2.697397683434459,0.059099910097737074,0.08746642331569773,0.044817260382514046,0.09143178895558252,0.09863391779901659,0.0011040155644791022,0.0940731955290276,0.06617451254620807,0.0031581082840164004,0.06520777337478348
M080LK,0.38029896256535356,0.7217969043732593,1.8692646500415617,-2.3002992570040206,-0.261991478813897,0.20500640524318334,4.549176863315025,1.882378327865403,3.999043115986809,4.886101283428738,0.013032605524238447,0.00922969615469503,0.09048631967799844,0.027815800241100794,0.025655290878184286,0.07852270493922926,0.09757908814487894,0.08663710307814623,0.08345932526146821,0.01404073330894752
R97SAM,-1.9180181061139683,0.5060429317742088,-0.4797199286336167,2.0664000583484037,-3.25900540507552,-2.0650784753902083,-2.0180536295433904,-3.0773936983072185,2.494786092695998,-3.6606531825928807,0.0024213766111964574,0.05435392759651963,0.09109276115252148,0.08657628951993777,0.05946754411936819,0.09400465969819663,0.0895595743738383,0.09866086101982412,0.06325398039663624,0.004396568852187185
G3TQQG,3.260972197276004,-1.0251340767713848,3.550219557293609,1.6728303252992762,1.0804131726101707,7.6212116978668485,1.0113354006326005,-4.0422439804328185,1.6096623755278223,-0.24989026271407755,0.0733571000039767,0.05366107694235555,0.04914906061728302,0.09293615532661599,0.0750841707981951,0.008176501190215998,0.0033211393932885552,0.01930785112158745,0.05651130092474338,0.016508719403330707
000TDE,-0.6467159205644264,2.54803334694341,2.9675356435475293,-2.7352791073031115,-1.047235249624477,-1.6884454282232952,0.518930141604885,-4.043770492632581,-0.8988120916099094,-3.5839812518802043,0.04074513188042176,0.026859912130388394,0.0033991394348064363,0.05418364861794563,0.07695387263123396,0.020570060677452318,0.09263011143782222,0.019573484647962075,0.01152335077177434,0.09401141007738949
O38EKR,0.7669443220298064,1.2141512294806922,-3.4132052280733705,-1.2745525469027497,-2.6221516404156873,2.0862528966022076,3.1796252984673243,-0.3813034421415634,6.55867554933193,-1.1982860584993442,0.03318853272721721,0.03672115353176848,0.06384673424472999,0.017823456838955032,0.06751628198497756,0.0978561369904709,0.06870844399734952,0.041854106589073986,0.029882134608069336,0.08566202280265531
7N7E9P,-1.45508820168865,3.6911853595347406,2.0803833255619053,-2.1548851444748367,5.671896674461678,-0.6362221168744795,-1.2172364712812258,-2.5898458723702653,-0.5435901209246947,-2.763155763925499,0.07087014891445093,0.022500313449693568,0.08148671564345063,0.032794178051718734,0.0053914937674190005,0.013730968960233916,0.00358916181274746,0.05087136474132163,0.05366505762778513,0.006226082473677147
JJACCR,6.977549868648325,2.166646224580931,-1.8890632686767712,0.18447246052590197,0.9816421264192288,-0.9599971568692811,0.29642048337469484,2.2902343024252296,-1.824580797821175,0.23365101352458667,0.08425791770968648,0.06670826100697487,0.08139999812319859,0.09275723286861959,0.021049680980826657,0.014902684807414829,0.03570817335413656,0.04677474103087287,0.05087474625769327,0.03523572598961493
UEEQ52,-5.02458108353891,0.9775822010237181,0.5670373410435376,4.852563450791143,2.470894764747959,-2.1864319954180513,4.114064914294254,-3.024064418971685,-5.117186577527627,5.849470845341533,0.015352512583967345,0.07406682122186305,0.0853496013702113,0.09962749934024126,0.02228976231351483,0.08966438371823232,0.026792740401105047,0.09026345149742576,0.029641614431607774,0.06710993883131439
7DR6YX,5.308688151055204,-1.997984600169794,-3.1167879475937394,-5.069976159814704,-0.47716009484782707,1.4079439600338033,-7.009229041339074,-2.4941131368054377,-2.052724900587582,2.5893337181583345,0.08246352833777507,0.09852109468288049,0.005493433186999949,0.022801317282715644,0.09806825407425297,0.06562818227024969,0.07554591561775212,0.07093626061799287,0.002212004299027709,0.009142981333256084
QIDVUO,0.4228156204324789,1.4119420570778392,3.6850973468802817,0.7940344808882708,-4.321648883695159,0.055001009122104705,-1.5984572867236633,6.970313543154921,0.32522603639304554,-6.770128722018709,0.03574728515610984,0.05887539005744954,0.006248810268495275,0.06481065847656252,0.04238739489915775,0.022479929011115174,0.08382410063576166,0.0229655079468523,0.022361939576881193,0.03634540680364956
AW7FBJ,-1.0027709576746937,2.7659509771234196,0.35250733646501897,-4.80662556361445,-3.384586992292813,-2.354666321707656,3.637025925069631,1.5237555868334955,3.8878330213186967,5.587858219029902,0.026871067672990592,0.06845711660557252,0.09534173007483547,0.016645432785041755,0.0851904543720403,0.015091147170470318,0.02839174821281712,0.08684884818138863,0.06419875146049897,0.052917954761953025
MKFO4X,-3.263442379994075,3.0389741178227547,1.2116314557234116,1.3586642879667026,-3.3405040906027823,-1.761124821325413,-0.8009376047486734,-2.8268432887573485,0.829975110855161,6.232706479208914,0.09352512048002873,0.039692233159697755,0.07791401094832337,0.03751923543204435,0.0929740018680611,0.00774371018518448,0.033771275063004716,0.01592653476117903,0.06710752734188981,0.0013113967812770216
OWTPYU,3.115846815789599,1.450962378303591,-2.827573395110808,-1.6005918412827125,1.0240867950012709,1.3115901779125183,0.11993705077571988,-1.1065006066014833,0.6972122761349322,-4.232633827636989,0.07813089064836723,0.005085866563334901,0.08549544540089637,0.014987105146433269,0.06455249787703976,0.07250052654800831,0.03387643731231259,0.04748139818767941,0.014357023400700816,0.09345062543932071
D0A64E,-0.1764887843950939,-0.12861177897571757,-0.6290312090775017,-3.0690168460351392,4.196463484576992,8.402637568894939,6.686885610049739,-3.246096233594204,-2.550708787591391,-3.0641523398354957,0.00449246819256989,0.027769168152578697,0.08416943128817173,0.05842001188029713,0.032108864812734214,0.02071425534394339,0.02060886980110345,0.01857110083700078,0.09790667604675767,0.09420627183294018
RQ7FHJ,5.391158676342971,5.979330777906053,2.224496971667598,-2.926572250437427,0.4564999176407164,0.26667876546465613,-2.7130013140330784,-0.5223529856898284,1.317085335743577,-3.4077431184230758,0.03055416975630046,0.06068809696522501,0.07742878729448342,0.021743050710203826,0.055946091372385216,0.06402521931111688,0.06186705309240883,0.09440800783153609,0.05441318849351837,0.040013260818394535
BCX4B4,-1.284524779811862,-0.9025184620218821,-4.541514247454797,-0.9388053351442239,-3.519258598277525,-6.420395327459775,2.2606499765873997,-3.226724081083681,5.779489822684081,1.5240981716612167,0.01555161005813939,0.0911239669263715,0.06708288827308977,0.05471939717902811,0.004651943204569908,0.08906356224457057,0.08214872527684687,0.054574683027129485,0.08198785997276484,0.08431794742699669
6S3SYG,0.5229024573450196,-2.2640762367826754,0.11135166566302382,-0.6502650084993563,-0.795443155356687,1.8422239300667114,4.871342553300021,0.6388862997593958,1.451285751841028,-7.286487573703525,0.04178430380652202,0.08789747689312973,0.04651863557414713,0.05348074007058934,0.0392235562210815,0.03481921650881817,0.04402531353093608,0.05594140707231403,0.04595843267932612,0.07973995512736307
2P2QMA,2.0653724520367494,-2.6082478227684596,3.4184156807188906,1.7916820173049621,-0.6475741401549469,5.075887163390785,-6.039674549416231,2.2530546321588503,-4.163092173758691,-0.9729556998242321,0.07783575018377616,0.01007115989413565,0.047752607141210955,0.034713903373096794,0.09176211924876322,0.015245206263990618,0.06898125345632415,0.08172136300486171,0.06727104897054939,0.04366301021358511
4GNM9S,2.1653130738813724,0.47137157490974846,0.9449201896427573,0.4062997492374903,-1.9418649364429368,1.832512631019461,0.3729388175812143,5.591996917007899,-3.255493770934059,-3.199458581522922,0.0038612102959168643,0.036158993691742844,0.038550733474024074,0.07262858486203162,0.04422735056527195,0.029997850608280266,0.06548747697009051,0.03220393981061084,0.07762866497740777,0.05815106055493322
PE859U,-1.3051607127668483,1.5519248035754867,-2.2300112995164616,-4.257755627289609,-1.25848850271754,0.31488434875001137,-2.0978345280770414,-6.154994785288063,-2.1416332320411318,2.2423915649149393,0.0037259832939500054,0.0735652061514151,0.013974187390274423,0.07867912203366288,0.042149592814473696,0.08138626173668302,0.0708652206990534,0.08858230694976033,0.019862800110696452,0.08799762945307069
HOC7T8,-0.4501639189052599,3.5878689885609507,1.052221540327217,-2.0816420816223196,0.8867147968415177,2.5026355696867646,0.08133554459657512,-2.6238728975117316,5.1823634700780925,0.25961429736787384,0.02251170984839236,0.07466010469905014,0.006461990571145243,0.07773503412816148,0.032686376368509865,0.050197828183012674,0.08842436453957378,0.03700613356028773,0.06392842747168835,0.06526847147936501
ZUJYRC,3.0346438919540275,-0.9285189248100072,-2.6136113099016782,-4.411033981003051,-1.0648400469525119,1.9631770594383062,-1.6193703742001455,-1.5287184622383023,1.1467592001695828,-1.9152603600339875,0.08525043454082756,0.012260511407268374,0.0469253011423287,0.04826289617954109,0.08494212654921215,0.020283600153756687,0.016236275939274486,0.09264060936285334,0.08486526673097246,0.0346673144148171
14N7S3,1.0467251910538524,-2.292499031608748,-2.221262171392716,-0.7487810667853178,2.2376004349936656,-3.8179392645607133,-8.156884142804396,5.727167366276307,2.7906020749108316,0.48968124969037075,0.006663449335094995,0.06383842906062677,0.009867089304839427,0.02351812157046601,0.05300272784042885,0.020787293912194832,0.024049467064959515,0.06120887644443841,0.06625195760277564,0.07537395342110871
UBK4GK,0.2954686892284144,-0.4478404765557211,4.375086282870044,-4.188907509831758,5.854033260632472,-1.9143738178606478,-0.5951300110348785,2.6726274683119753,-3.118850848633584,2.0229246228293416,0.010468125542596046,0.058153120109335425,0.008332621443677496,0.06646691561228746,0.018225980433917058,0.0028382604495103825,0.03194109250373332,0.055135273565707146,0.05767228529852146,0.005347080283291408
ALQPZV,-4.44361871440125,-5.443975238151791,3.0313176476198773,-5.192068859631972,2.0554211830536957,-2.4578389876373126,1.0336790511785527,3.1169683915207793,1.0652601852879298,-5.019099633977219,0.09357038050534117,0.006911834619803173,0.0623988824141298,0.07806438521453996,0.005536416970129285,0.010913640948767303,0.009021594548202672,0.09168034798837502,0.06504472075475354,0.011278083101412206
B0N7SC,3.891123315416422,-0.5083882198965125,2.3912245602853153,3.760914072424031,-8.584628882146914,-0.10401710855739682,-0.6133075588647021,-0.9590867085850434,2.7913400179470966,4.833941564891942,0.036900010912275,0.040896344257232375,0.06453528903304523,0.0027891965435789118,0.029459423621522624,0.09595868691056123,0.013037034487587598,0.052261898041235544,0.07204139174874094,0.0503873630176137
MCZ091,0.5000305913365765,-2.309825071314913,-2.79996001900757,3.7806088081311326,-0.037459704358013525,-6.186229137521124,2.636123385310653,-0.09717832899072934,-0.8790562604315242,3.673069828536984,0.048907206731540816,0.031684478153149884,0.04627242835021651,0.09242902220882522,0.06073269916123764,0.03515102388925499,0.053369077157533105,0.07791889007898772,0.04697311271384109,0.032479216239046066
2K3924,-1.2051445066030853,5.600707715391044,-0.775329893920234,-0.28333587117534553,2.5625871196160483,0.687529825408314,1.4073021375520214,-4.848926814114069,-2.3522610796458423,-2.1959720038480337,0.0851695553580735,0.07873822535135806,0.0062393837407123676,0.05330541958317783,0.07593073431717806,0.04753004527740221,0.005777896756976139,0.08121141163175111,0.06805174462905315,0.08894532985037819
9NGHLW,-0.678475178635579,0.20685112671188233,-5.273065303560287,0.4248572612276773,3.230269427553627,0.8572155191783679,4.014599035393413,3.846162863681597,-3.3136427223395453,-1.5993321583511286,0.07708297721828582,0.011898898719633635,0.021706403973740726,0.058902679199936046,0.008498076828555537,0.05529111391615744,0.01145751245024082,0.08226509771712052,0.08136101240218122,0.06173747792566184
RXKC2A,0.6732845194373565,-0.7072419113832974,2.6129527600337985,-11.782693978093297,-1.8754072862889677,-4.5418391197985155,-1.5337003034818466,-3.0889470679150883,0.8335568525340337,-5.9752462596305875,0.0317328217155466,0.05967561724137354,0.031181311627800426,0.08096297277414732,0.07321480310649442,0.08315839961174262,0.041379334815465324,0.03879453478323088,0.08950492855409208,0.08052517251758956
8U82QW,-4.919652258575352,1.9593304652820236,0.23692174483846568,-4.5781348225686775,-1.4044938524881623,-2.814768512761884,0.45556784723673177,-1.2937030583854665,-0.9261305182948698,-0.4517573414162914,0.08790554262293901,0.0892645708722272,0.07226166526033814,0.015701849792615782,0.020080095457705116,0.08915044056844976,0.002497292040927454,0.05897843045950022,0.07892313025313769,0.018474951148252552
7MJGFJ,7.591961192181305,-4.808488347968165,-2.010704323433651,-1.249754351555296,-6.799381048764012,-0.16259014017329645,1.5506658702580252,-0.6574226871078437,0.0306422451333075,3.5034313436540856,0.051200667016495026,0.08761099817564244,0.02077928249073327,0.028220785857743597,0.03581735317718944,0.09306668503397761,0.021869902348404455,0.06948921918429511,0.0034455223919523936,0.015242141586807215
1H4OZG,-1.8812599185109273,1.673305230251999,1.7930965694624539,-0.9829723029992328,0.9986425379085568,-1.6984436312816706,-2.926940653962684,-1.0439820213410471,-0.1691133423627293,4.126743540683673,0.09755903945855694,0.05363201164404072,0.025899921949915056,0.07531007000068901,0.09309790431697006,0.02372500123814686,0.05205834922841322,0.02595547069283391,0.06665474861356463,0.0985104325899931
COXH9G,-0.21647613383320918,-1.0474820756296719,-4.130304943156402,0.41211406675187057,-4.803198029406439,-0.2868202078018162,-0.5514169238760539,0.4686811784480589,-5.424548336553255,0.8714291783212054,0.004811882141916121,0.07407422273139444,0.06686411137344386,0.08465985717670343,0.005230220558784138,0.02524885096251228,0.03378329654361714,0.07604616544305838,0.035556747377800235,0.023158454752607638
F16UPG,-2.0892991632757547,4.713345088837742,-1.2885276671749657,-2.7476853991672776,0.31560703049498656,-2.351225771858453,-2.0101073877255824,-1.0033847352023844,-2.7028246723567086,-3.4817519366982834,0.016286075627613847,0.020597966318047944,0.021479191291331107,0.026701323131141916,0.02369004363110802,0.022670813825749522,0.08137053059578149,0.03337559062236742,0.08032535867908208,0.003770791379919508
DMEYUP,-1.6907993625366124,1.364448716121235,2.037144146221769,0.3746843290505597,0.18315327174694163,-1.2645355533507923,1.7629109033386134,-2.1883989803802755,2.950268553826569,2.028832333977582,0.09035388575191977,0.08247959570989963,0.04688650592172548,0.059589908257380156,0.060386289936689784,0.0666288415248492,0.004078817002286739,0.0068718773689443735,0.08781239755592805,0.061146450478920186
W1ZWP2,-2.5926360642389796,0.5443763024062485,2.9503833997652107,-0.4977857036537686,-3.377044914833779,1.1768260384743043,-3.405645355707346,-1.2222263718671624,-0.17688664844143587,4.242423236007575,0.04480055939241654,0.03758401160531935,0.08113944694802469,0.043568470757435585,0.0690602286810304,0.0021333401616581704,0.04371470274993306,0.08717055595975107,0.01235609317433356,0.036073527595107346
U4EDFZ,1.5763062769571832,-1.2655315331390415,-3.1989367554153176,3.8829097209880157,-0.953722703169587,-2.4953686265003396,1.5890494667705912,2.2167206347117947,-0.4436876171468822,-0.7414354287329773,0.007506389018904797,0.0968274675415837,0.08820811897246854,0.09817779501645671,0.04588455583784239,0.03728138465996961,0.07332357072236104,0.08842253341985337,0.060859217869556684,0.0880936848281989
H1QTRW,-5.344519081917487,-0.5611178319873729,0.571985129645838,-2.304818744562463,2.828981604605897,-0.5164916637058835,0.02528118606243855,1.4161067785837806,-1.9547333510619058,3.1403729668499953,0.035505117628640614,0.08769046002751668,0.08394430573533535,0.006485580341684782,0.03722875254860082,0.0073070292911495,0.06026742055403597,0.04500860127934068,0.01394535580643566,0.035122696895779654
0E507E,1.6498026453006656,-1.4841499542382612,0.0364952783379081,-0.4112135391194155,-1.7662089105455472,2.9331662034453276,-0.5847979236157601,1.3540532271458474,-0.127340095699264,-1.0587699217284192,0.006891220585412777,0.04804261250304828,0.08029500334937809,0.05316612178327905,0.048919001383082306,0.05155462597780778,0.09890429798082243,0.06391861392933726,0.053176392857794075,0.09833732819957015
2O8568,-0.08677964091225211,5.243314566774412,1.3306808629857851,1.7346187009564518,0.1830920125458277,-1.436589052268666,1.7538547137402283,-1.7173005711860974,-0.1565421444618718,5.812318121269685,0.08436072145429518,0.021181512637299837,0.006952414905935414,0.04738188276629193,0.07106813553423202,0.016235686656408926,0.04732842343427838,0.06116747226870446,0.011636498863164937,0.09079301672583419
KH9943,3.2832648745178883,-3.7166906053919444,2.04167998439116,-0.6046627907004454,5.425261182809292,3.3739131861771554,-2.1696490062254696,-1.0356688665150573,3.461679428745681,1.0097414337493418,0.07736525899656913,0.0599369224365859,0.07795039227151665,0.0171011156088286,0.03520659866790553,0.02503818341261997,0.014055086098956282,0.014099070386166729,0.022845392257065056,0.09257742789640311
ZZXW4Z,0.7173002262280403,-0.47962201502798657,0.8984221198072593,-0.6808133635559727,1.0240443034849516,0.9846292312412159,2.8632301295312583,-0.011460208197287602,1.224408191182599,-1.1653409703751418,0.09461864769268129,0.011192926665090308,0.09488701401479624,0.01926477296120785,0.04888741886273836,0.04088564618003688,0.05995193919091865,0.0773936311284762,0.04231376489672484,0.0821532456325374
8HYQIH,-1.0873516073076623,1.4126316775814443,-5.077520070284039,-0.8464518219875916,3.6807582693716308,1.8108980053069934,1.6448237337644478,1.1672502349679725,-3.3841319438847037,-1.1927832303490593,0.05986860613519669,0.0019044480709134726,0.07860109071619079,0.0916125054289413,0.07629037562351335,0.0805457702214804,0.006761343556973443,0.08423733305962725,0.07877845939690234,0.08746460002147186
F2RDGP,-1.5304591214544851,3.6291390617406054,0.35552385719050383,5.188516834149843,1.8983413664569913,-0.6674020411343967,-4.697162423595461,-0.914923170661041,-4.1903340061455205,-7.683021798297645,0.01939077543807749,0.0319749761463166,0.08619768211435956,0.08922974897379808,0.09038753472527253,0.0408014779933042,0.02855131844076353,0.018909454839132533,0.032664853836466085,0.0422982571867281
ODOOJE,1.355447317185236,-0.37097153329872284,-2.9682471795428063,1.395386340771096,3.109829868458998,0.028682294737030573,-0.9469448230366528,1.9540310537488417,1.555618723357852,4.7736549795435215,0.018978862269140043,0.0010201621611619915,0.08811122263099413,0.021770931417773587,0.07932030340778845,0.0947712470127239,0.031169135766317052,0.02126711337040063,0.013580142035367046,0.03454735885324456
