ID;Name;Decription;TSB_versus_Suc_log2FoldChange;TSB_versus_Suc_padj;TSB_versus_Lac_log2FoldChange;TSB_versus_Lac_padj;TSB_versus_Xyl_log2FoldChange;TSB_versus_Xyl_padj;TSB_versus_Glu_log2FoldChange;TSB_versus_Glu_padj
SMU_934;SMU_934;Best Blastp Hit:  sp|O34315|YTML_BACSU PROBABLE AMINO-ACID ABC TRANSPORTER PERMEASE PROTEIN YTML >gi|7442387|pir||F69996 amino acid ABC transporter (permease) homolog ytmL - Bacillus subtilis >gi|2293249|gb|AAC00327.1| (AF008220) amino acid transporter [Bacillus subtilis] >gi|2635401|emb|CAB14896.1| (Z99118) similar to amino acid ABC transporter (permease) [Bacillus subtilis] >gi|2635420|emb|CAB14914.1| (Z99119) similar to amino acid ABC transporter (permease) [Bacillus subtilis];1.260156772;2.14E-05;-1.60785913763066;1.97028269312087e-06;-1.075869178;0.001766068;0.381100413;0.398025644
SMU_935;SMU_935;Best Blastp Hit:  sp|O34931|YTMM_BACSU PROBABLE AMINO-ACID ABC TRANSPORTER PERMEASE PROTEIN YTMM >gi|7442389|pir||G69996 amino acid ABC transporter (permease) homolog ytmM - Bacillus subtilis >gi|2293250|gb|AAC00328.1| (AF008220) transporter [Bacillus subtilis] >gi|2635400|emb|CAB14895.1| (Z99118) similar to amino acid ABC transporter (permease) [Bacillus subtilis] >gi|2635419|emb|CAB14913.1| (Z99119) similar to amino acid ABC transporter (permease) [Bacillus subtilis];0.65933676;0.074006796;-1.54892775781668;1.02633356735394e-05;-1.036713037;0.010867949;-0.116722529;0.86646617
SMU_936;SMU_936;Best Blastp Hit:  sp|O34900|YTMN_BACSU PROBABLE AMINO-ACID ABC TRANSPORTER ATP-BINDING PROTEIN YTMN >gi|7442519|pir||F69641 histidine transport protein hisP - Bacillus subtilis >gi|2293251|gb|AAC00329.1| (AF008220) putative amino acid transporter [Bacillus subtilis] >gi|2635399|emb|CAB14894.1| (Z99118) histidine transport protein (ATP-binding protein) [Bacillus subtilis] >gi|2635418|emb|CAB14912.1| (Z99119) histidine transport protein (ATP-binding protein) [Bacillus subtilis];0.305848225;0.601597984;-0.81668529371006;0.0859464855228281;-1.312207571;0.005582358;-0.555211605;0.398914822
SMU_937;SMU_937;Best Blastp Hit:  gb|AAG02456.1|AF290099_2 (AF290099) mevalonate diphosphate decarboxylase [Streptococcus pneumoniae];-0.582534642;0.146264819;-0.114066555063861;0.791706895035703;-0.258585335;0.567292743;-0.357221897;0.465362729
SMU_938;SMU_938;"Putative phosphomevalonate kinase; Best Blastp Hit:  gb|AAG02452.1|AF290097_3 (AF290097) phosphomevalonate kinase [Streptococcus pyogenes]";0.28046175;0.183940204;-0.335747345413948;0.0974164097762921;-0.065593221;0.849893276;-0.075504879;0.816681787
SMU_939;fni;"Isopentenyl-diphosphate delta-isomerase; Involved in the biosynthesis of isoprenoids. Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP)";0.567270369;0.012829227;-0.456199703256264;0.0824604081696229;-0.26640954;0.595433307;0.136979646;0.718311474
SMU_93c;SMU_93c;"Uncharacterized protein; Best Blastp Hit:  gb|AAF26677.1|AF165983_1 (AF165983) putative transposase [Streptococcus agalactiae]";-0.636844146;0.373468578;-0.0579707503556451;0.917325967730976;0.206278146;0.760534928;0.389052694;0.652088567
SMU_940c;SMU_940c;"Putative hemolysin III; Best Blastp Hit:  sp|P54176|HLY3_BACCE HEMOLYSIN III (HLY-III) >gi|2126776|pir||S59967 hemolysin III - Bacillus cereus >gi|662880|emb|CAA58877.1| (X84058) novel hemolytic factor [Bacillus cereus]";-4.011617679;1.84E-28;3.95310816940362;4.16531345341866e-31;3.831946;8.97E-29;-1.063189339;0.009715051
SMU_941c;SMU_941c;"Uncharacterized protein; Best Blastp Hit:  gi|6321402 Mtc2p [Saccharomyces cerevisiae] >gi|1723820|sp|P53185|MTC2_YEAST MTC2 PROTEIN >gi|2132524|pir||S64038 probable membrane protein YGL036w - yeast (Saccharomyces cerevisiae) >gi|1322516|emb|CAA96738.1| (Z72558) ORF YGL036w [Saccharomyces cerevisiae]";-4.312114574;1.94E-61;4.15895884829781;3.14137117219553e-44;3.862718052;2.56E-23;-0.828062222;0.004405088
SMU_943c;SMU_943c;"Putative hydroxymethylglutaryl-CoA synthase; Best Blastp Hit:  gb|AAG02453.1|AF290098_1 (AF290098)## HMG-CoA synthase [Streptococcus pneumoniae]";0.660637177;0.004955553;-0.963565628787827;0.000477632574325478;-0.696518664;0.012769418;-0.634620263;0.307916411
SMU_946;SMU_946;"Putative permease; Best Blastp Hit:  gb|AAF73819.1| (AF154044) unknown [Streptococcus pneumoniae] >gi|8163723|gb|AAF73825.1| (AF154045) unknown [Streptococcus pneumoniae]";1.653502961;1.79E-06;-0.98622239298357;0.0017984472120394;-0.824850696;0.092300704;0.260830981;0.599365631
SMU_948;SMU_948;annotation not available;0.745349066;0.140943243;-1.41526916264991;0.00754681780842507;-0.745030782;0.313933335;0.002497327;0.997625102
SMU_94c;SMU_94c;"Uncharacterized protein; Best Blastp Hit:  gb|AAF26677.1|AF165983_1 (AF165983) putative transposase [Streptococcus agalactiae]";-0.473081141;0.607827282;-0.061189246582916;0.93348071568371;0.627168363;0.349407417;0.12659584;NA
SMU_950;engB;"Probable GTP-binding protein EngB; Necessary for normal cell division and for the maintenance of normal septation";0.902805089;0.010875537;-0.840440234505592;0.0174689254360328;-1.215558504;0.000792677;-0.707217578;0.095243608
SMU_951;SMU_951;"Putative amino acid permease; Best Blastp Hit:  pir||A69751 histidine permease homolog ybgF - Bacillus subtilis >gi|2632526|emb|CAB12034.1| (Z99105) similar to histidine permease [Bacillus subtilis] >gi|3599663|dbj|BAA33138.1| (AB006424) ybgF [Bacillus subtilis]";1.131343943;1.81E-10;-1.37870782848476;1.08844874300087e-07;-1.007882896;2.76E-06;0.083659255;0.809829889
SMU_952;SMU_952;"Putative methyltransferase; Best Blastp Hit:  pir||B69751 conserved hypothetical protein ybgG - Bacillus subtilis >gi|2632527|emb|CAB12035.1| (Z99105) similar to hypothetical proteins [Bacillus subtilis] >gi|3599664|dbj|BAA33139.1| (AB006424) ybgG [Bacillus subtilis]";1.337609599;1.01E-05;-1.30179930223426;2.95852408029443e-05;-1.47480977;2.78E-05;-0.409334839;0.340308846
SMU_953c;SMU_953c;"Putative transcriptional regulator/aminotransferase; Best Blastp Hit:  gb|AAD24445.1|AF118389_2 (AF118389) unknown [Streptococcus suis]";0.769272334;0.000319775;-0.747657992851701;0.0042998557834029;-0.590943163;0.016461648;0.829383621;0.009978687
SMU_954;SMU_954;"Pyridoxal kinase; Best Blastp Hit:  dbj|BAB13727.1| (AB049010) pyridoxal kinase [Desulfovibrio vulgaris]; Belongs to the pyridoxine kinase family";1.437860685;1.17E-07;-2.03392394879318;1.17592232249543e-13;-1.762535699;6.74E-13;0.489482173;0.232744404
SMU_955;SMU_955;annotation not available;1.984813574;4.45E-10;-1.87168404600193;1.79424736774178e-06;-1.512866278;0.00062815;0.708702754;0.146314449
SMU_957;rplJ;"50S ribosomal protein L10; Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors";0.491488545;0.340694715;-1.23903190255774;0.00276151492621351;-2.056947141;3.81E-09;-0.748448308;0.418452927
SMU_958;SMU_958;annotation not available;NA;NA;NA;NA;NA;NA;NA;NA
SMU_959c;SMU_959c;annotation not available;NA;NA;NA;NA;NA;NA;NA;NA
SMU_960;rplL;"50S ribosomal protein L7/L12; Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation";0.482595028;0.637677534;-0.167991037684969;0.874027407013883;-2.463551184;0.00919873;-2.168625302;NA
SMU_961;SMU_961;"Alkyl hydroperoxide reductase AhpD; Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity";1.533106807;0.038753083;-2.1896003078439;0.00157728597391617;-1.718412974;0.02582181;0.28983141;0.812020294
SMU_962;SMU_962;"Putative dehydrogenase; Best Blastp Hit:  gb|AAG05718.1|AE004659_4 (AE004659) hypothetical protein [Pseudomonas aeruginosa]";1.631962904;0.006826566;-1.73148820561242;0.00335634480088883;-1.472641118;0.019994801;0.534476593;0.506917057
SMU_963c;SMU_963c;"Uncharacterized protein; Best Blastp Hit:  pir||A70081 conserved hypothetical protein yxkH - Bacillus subtilis >gi|1783247|dbj|BAA11724.1| (D83026) homologous to SwissProt:YADE_ECOLI; hypothetical [Bacillus subtilis] >gi|2636415|emb|CAB15906.1| (Z99123) similar to hypothetical proteins [Bacillus subtilis]";-0.781166869;6.98E-05;0.990909582172695;1.54322993218427e-05;0.64534625;0.008939816;0.843381919;0.002679183
SMU_965;SMU_965;"Homoserine dehydrogenase; Best Blastp Hit:  sp|P52985|DHOM_LACLA HOMOSERINE DEHYDROGENASE (HDH) >gi|2117450|pir||JC6049 homoserine dehydrogenase (EC 1.1.1.3) - Lactococcus lactis >gi|1255939|emb|CAA65713.1| (X96988) hom [Lactococcus lactis]";-0.418178542;0.135428888;1.12517857781454;2.21783053291654e-07;1.256814412;1.27E-08;0.811211436;0.012610822
SMU_966;thrB;"Homoserine kinase; Catalyzes the ATP-dependent phosphorylation of L- homoserine to L-homoserine phosphate; Belongs to the GHMP kinase family. Homoserine kinase subfamily";-0.878758987;0.113242925;0.924866870878169;0.0814828793730658;1.531418591;0.010572458;0.649653454;0.377364868
SMU_968;folE;"GTP cyclohydrolase 1; Best Blastp Hit:  sp|O33723|GCH1_STRPY GTP CYCLOHYDROLASE I (GTP-CH-I) >gi|3242315|emb|CAA04237.1| (AJ000685) GTP cyclohydrolase [Streptococcus pyogenes]";0.166629248;0.492771323;0.43475420453525;0.0699084059498334;0.617037331;0.058107359;0.515825465;0.162278593
SMU_984;SMU_984;"Uncharacterized protein; Best Blastp Hit:  gb|AAF89978.1|AF206272_4 (AF206272) unknown [Streptococcus mutans]";-2.058813475;5.29E-11;2.02430154449346;4.99496064673807e-19;1.57303833;3.54E-11;1.918540239;9.68E-15
SMU_986c;SMU_986c;"Uncharacterized protein; Best Blastp Hit:  sp|Q08810|IF2C_CYACA TRANSLATION INITIATION FACTOR IF-2, CHLOROPLAST >gi|480088|pir||S36410 translation initiation factor IF-2, chloroplast - red alga (Cyanidium caldarium) chloroplast (fragment) >gi|396523|emb|CAA47239.1| (X66698) initiation factor 2 [Cyanidium caldarium]";0.112944055;0.846134945;-0.568527391417014;0.265798105158655;-0.573985458;0.3999455;0.486504299;0.38528827
SMU_988;SMU_988;"Uncharacterized protein SMU_988; Best Blastp Hit:  sp|P34001|YWAP_STRMU HYPOTHETICAL PROTEIN IN WAPA 3'REGION >gi|97992|pir||S06993 hypothetical protein (wapA 3' region) - Streptococcus mutans (fragment) >gi|1196943|gb|AAA88609.1| (M37842) unknown protein [Streptococcus mutans]";0.430352848;0.100120992;-0.403219430599611;0.146295339210876;-0.344615041;0.225807406;0.49029499;0.121505928
SMU_991;SMU_991;"Putative ribonucleotide reductase; Best Blastp Hit:  gb|AAD00215.1| (U73336) anaerobic ribonucleotide reductase [Lactococcus lactis subsp. cremoris]";-1.252106763;0.000520391;0.767278008122474;0.0189007292937479;-0.501319034;0.404462833;-1.044403331;0.146867666
SMU_992;SMU_992;"Uncharacterized protein; Best Blastp Hit:  gb|AAB12363.1| (U02462) Omp1A [Dichelobacter nodosus]";1.616644866;1.79E-11;-1.59569316555239;2.50017394125454e-14;-1.671183097;3.67E-09;0.39987242;0.37291269
SMU_993;SMU_993;"Ribosome biogenesis GTPase A; Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity";1.096101014;4.98E-08;-1.06379953459629;1.60208868657891e-05;-0.746484347;0.000697789;0.669926988;0.004502493
SMU_995;SMU_995;"Putative ABC transporter, permease protein possible ferrichrome transport system; Best Blastp Hit:  pir||B69763 ferrichrome ABC transporter (permease) homolog yclN - Bacillus subtilis >gi|1805450|dbj|BAA09012.1| (D50453) homologue of ferric anguibactin transport system permerase protein FatD of V. anguillarum [Bacillus subtilis] >gi|2632681|emb|CAB12188.1| (Z99106) similar to ferrichrome ABC transporter (permease) [Bacillus subtilis]; Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily";-1.001335027;8.25E-05;-0.295357062200024;0.224300835110674;0.002434173;0.994329912;0.189445472;0.632998471
SMU_996;SMU_996;"Putative ABC transporter, permease protein possible ferrichrome transport system; Best Blastp Hit:  pir||C69763 ferrichrome ABC transporter (permease) homolog yclO - Bacillus subtilis >gi|1805451|dbj|BAA09013.1| (D50453) homologue of ferric anguibactin transport system permerase protein FatC of V. anguillarum [Bacillus subtilis] >gi|2632682|emb|CAB12189.1| (Z99106) similar to ferrichrome ABC transporter (permease) [Bacillus subtilis]; Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily";-1.144156226;7.59E-08;0.0791741669493645;0.792198705642094;0.07544243;0.815631516;0.1083886;0.841485198
SMU_997;SMU_997;"Putative inorganic ion ABC transporter, ATP-binding protein possible ferrichrome transport system; Best Blastp Hit:  pir||G81279 enterochelin uptake ATP-binding protein Cj1354 [imported] - Campylobacter jejuni (strain NCTC 11168) >gi|6968788|emb|CAB73781.1| (AL139078) enterochelin uptake ATP-binding protein [Campylobacter jejuni]";-1.464120161;8.10E-11;0.175260470346089;0.517771001666455;-0.039053849;0.908765487;-0.219483575;0.543872479
SMU_998;SMU_998;"Putative ABC transporter, periplasmic ferrichrome-binding protein; Best Blastp Hit:  emb|CAA06500.1| (AJ005352) lipoprotein [Staphylococcus aureus]";-1.188081808;8.84E-06;-0.00684830984145852;0.982822499502928;0.031415456;0.931921774;-0.142232474;0.722467903
SMU_999;SMU_999;annotation not available;-0.499441237;0.24479397;-0.691589172827928;0.122446918252931;-0.069722455;0.908765487;1.253730419;0.008807949
SMU_1734;accA;"Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA";0.050910061;0.906146414;-0.304643491091268;0.452482471088706;-0.183963648;0.73619934;-0.617901535;0.120718431
SMU_1736;accC;Best Blastp Hit:  gb|AAF98279.1|AF197933_9 (AF197933) acetyl-CoA carboxylase biotin carboxylase subunit [Streptococcus pneumoniae];0.32364012;0.04790438;-0.566920628463529;0.0764209967370702;0.116606876;0.778619366;-0.500903869;0.133170995
SMU_1735;accD;"Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta; Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl- CoA; Belongs to the AccD/PCCB family";-0.25468163;0.242412956;0.0340383317754272;0.906454422496483;0.037244411;0.923682008;-0.787750849;0.011427327
SMU_1978;ackA;"Acetate kinase; Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction; Belongs to the acetokinase family";-1.782802505;6.25E-18;0.93018987604377;3.24438780668989e-06;0.856274129;4.62E-05;-0.57200193;0.017851719
SMU_1743;acp;"Acyl carrier protein; Carrier of the growing fatty acid chain in fatty acid biosynthesis; Belongs to the acyl carrier protein (ACP) family";1.089362241;0.022682562;-1.24146686761618;1.77792509490775e-05;-1.920721164;1.20E-12;-0.688447709;0.048940462
SMU_27;acpP;"Acyl carrier protein; Carrier of the growing fatty acid chain in fatty acid biosynthesis; Belongs to the acyl carrier protein (ACP) family";0.126100775;0.78892266;0.316162299255236;0.392632528506417;0.332687425;0.39595328;0.513979851;0.210255406
SMU_1835;acpS;"Holo-[acyl-carrier-protein] synthase; Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein; Belongs to the P-Pant transferase superfamily. AcpS family";0.393408841;0.148726065;-0.394255537900527;0.214958348766279;0.26942339;0.407639201;0.370531257;0.336248294
SMU_1302;adcA;"Putative surface adhesin AdcA protein-like protein putative Zn-binding lipoprotein; Best Blastp Hit:  emb|CAA96185.1| (Z71552) AdcA protein [Streptococcus pneumoniae]; Belongs to the bacterial solute-binding protein 9 family";0.89772157;0.000303561;-1.14957767110407;4.21696933239219e-06;-1.147857293;2.77E-05;-0.356025719;0.340882871
SMU_1993;adcB;"Putative ABC transporter, zinc permease protein; Best Blastp Hit:  emb|CAA96187.1| (Z71552) AdcB protein [Streptococcus pneumoniae]";-0.445815993;0.093794962;0.352079779471414;0.138340344206882;0.135028763;0.737550038;0.194446343;0.572450262
SMU_1994;adcC;"Putative ABC transporter, ATP-binding protein; Best Blastp Hit:  emb|CAA96186.1| (Z71552) AdcC protein [Streptococcus pneumoniae]";-0.410558794;0.021114406;0.667256626525385;0.000780106516702713;0.200845353;0.463116593;0.259241195;0.391943295
SMU_1295;add;"Adenosine deaminase; Best Blastp Hit:  pir||T35340 probable adenosine deaminase - Streptomyces coelicolor >gi|4835327|emb|CAB42949.1| (AL049863) putative adenosine deaminase [Streptomyces coelicolor A3(2)]; Belongs to the metallo-dependent hydrolases superfamily. Adenosine and AMP deaminases family. Adenosine deaminase subfamily";0.558190456;0.230693603;-0.479669852326623;0.270697948716973;0.086703754;0.868285443;0.53384889;0.377364868
SMU_119;adh;"Best Blastp Hit:  gb|AAG07017.1|AE004783_2 (AE004783) alcohol dehydrogenase class III [Pseudomonas aeruginosa]; Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily";0.559469953;0.105333921;-0.22354617023049;0.5735142637053;0.431659738;0.402164206;0.238620308;0.668634301
SMU_127;adhA;"Putative acetoin dehydrogenase (TPP-dependent), E1 component alpha subunit; Best Blastp Hit:  dbj|BAB04495.1| (AP001509) acetoin dehydrogenase (TPP-dependent) alpha chain [Bacillus halodurans]";-2.01088743;1.20E-08;2.1936488741799;7.9286519387182e-08;3.003492185;3.53E-18;-2.008209053;2.17E-08
SMU_128;adhB;"Putative acetoin dehydrogenase (TPP-dependent), E1 component beta subunit; Best Blastp Hit:  dbj|BAB04496.1| (AP001509) acetoin dehydrogenase (TPP-dependent) beta chain [Bacillus halodurans]";-1.779474724;1.20E-08;2.09626156929962;3.42113410782381e-09;3.249138428;4.81E-24;-1.965929833;1.04E-10
SMU_129;adhC;"Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex; Best Blastp Hit:  dbj|BAB04497.1| (AP001509) dihydrolipoamide S-acetyltransferase [Bacillus halodurans]";-2.146787484;2.78E-13;2.02864463363016;1.1595895079198e-08;3.09249369;2.10E-21;-2.232976759;5.05E-12
SMU_130;adhD;"Dihydrolipoyl dehydrogenase; Best Blastp Hit:  pir||I40794 dihydrolipoamide dehydrogenase (EC 1.8.1.4) - Clostridium magnum >gi|472330|gb|AAA21748.1| (L31844) dihydrolipoamide dehydrogenase [Clostridium magnum]";-1.813029704;1.53E-20;1.8881862548959;1.36123641201142e-08;2.824225445;6.49E-19;-2.028298228;1.56E-09
SMU_148;adhE;"Aldehyde-alcohol dehydrogenase; Best Blastp Hit:  emb|CAA04467.1| (AJ001008) Alcohol-acetaldehyde dehydrogenase [Lactococcus lactis]; In the C-terminal section; belongs to the iron- containing alcohol dehydrogenase family";0.212939105;0.505107187;-0.337873943351103;0.354439239740268;0.287708052;0.500275796;0.757377483;0.014174497
SMU_2005;adk;"Adenylate kinase; Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism; Belongs to the adenylate kinase family";0.630286453;0.006530455;-0.793184841005588;6.58138995061853e-06;-1.020238827;4.61E-07;-0.089226402;0.809829889
SMU_877;agaL;"Alpha-galactosidase; Best Blastp Hit:  sp|P27756|AGAL_STRMU ALPHA-GALACTOSIDASE (MELIBIASE) >gi|322116|pir||A44819 alpha-galactosidase (EC 3.2.1.22) - Streptococcus mutans >gi|153736|gb|AAA26933.1| (M77351) a-galactosidase [Streptococcus mutans]; Belongs to the glycosyl hydrolase 36 family";-1.051813325;4.37E-05;1.08999563085139;4.30589411779987e-06;1.848409426;1.47E-12;0.350265839;0.3472811
SMU_764;ahpC;"Alkyl hydroperoxide reductase; Best Blastp Hit:  dbj|BAA25695.1| (AB010712) alkyl hydroperoxidase [Streptococcus mutans]";-0.783180896;0.100094298;1.73849722986673;3.30625809619714e-05;1.903472457;2.98E-06;0.959997583;0.04243939
SMU_1748;akh;"Aspartokinase; Best Blastp Hit:  sp|P94417|AK3_BACSU PROBABLE ASPARTOKINASE (ASPARTATE KINASE) >gi|7474867|pir||A69763 homoserine dehydrogenase homolog yclM - Bacillus subtilis >gi|1805449|dbj|BAA09011.1| (D50453) homologue of aspartokinase 2 alpha and beta subunits LysC of B. subtilis [Bacillus subtilis] >gi|2632680|emb|CAB12187.1| (Z99106) similar to homoserine dehydrogenase [Bacillus subtilis]; Belongs to the aspartokinase family";0.36320292;0.082110006;-0.0299800029950952;0.92945897048259;-0.339762715;0.120659374;0.182943587;0.537318893
SMU_1451;aldB;Best Blastp Hit:  emb|CAA57941.1| (X82620) alpha-acetolactate decarboxylase [Lactococcus lactis];-0.7112646;0.005529092;0.690744853558234;0.00926260894404277;0.908051543;0.009658299;-0.313388919;0.413888616
SMU_1308;aldR;"Putative translation initiation inhibitor aldR regulator-like protein; Best Blastp Hit:  sp|O34133|ALDR_LACLA PUTATIVE REGULATOR ALDR >gi|2565162|gb|AAB81924.1| (U92974) aldR [Lactococcus lactis]";0.738532778;0.002853782;-0.623141814450056;0.0279094611820075;0.038765435;0.914124044;0.4532758;0.18547627
SMU_1834;alr;"Alanine racemase; Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids; Belongs to the alanine racemase family";-0.100898607;0.760370551;0.270803282984981;0.360835853362637;0.301230086;0.307117954;0.00750351;0.987648302
SMU_1452;alsS;"Alpha-acetolactate synthase; Best Blastp Hit:  gb|AAA25161.1| (L16975) alpha-acetolactate synthase [Lactococcus lactis]; Belongs to the TPP enzyme family";-0.340724415;0.052207186;0.521671474410584;0.0290727594180294;0.874964836;2.74E-06;-0.122749505;0.73867827
SMU_1556;ampM;"Methionine aminopeptidase; Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val). Requires deformylation of the N(alpha)-formylated initiator methionine before it can be hydrolyzed; Belongs to the peptidase M24A family. Methionine aminopeptidase type 1 subfamily";0.163048381;0.492824542;-0.295584572276808;0.240825147542048;0.04104769;0.89303102;-0.467474009;0.086359583
SMU_1590;amyA;"Intracellular alpha-amylase; Best Blastp Hit:  gb|AAC35010.1| (AF055987) intracellular a-amylase [Streptococcus mutans]";0.153169195;0.576162613;-0.557907272855836;0.0998099377400657;0.262080051;0.495869544;0.719868438;0.016709298
SMU_1088;apbE;"FAD:protein FMN transferase; Flavin transferase that catalyzes the transfer of the FMN moiety of FAD and its covalent binding to the hydroxyl group of a threonine residue in a target flavoprotein";-0.688311002;0.144493771;0.76705009786216;0.113257905730204;0.95129562;0.102542987;0.119672435;0.874897269
SMU_1467;apt;"Adenine phosphoribosyltransferase; Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis";0.748106217;0.006797338;-0.788865190601305;0.00432130973081621;-0.344098317;0.27295941;0.211425136;0.615089338
SMU_265;arcC;"Carbamate kinase; Best Blastp Hit:  pdb|1B7B|A Chain A, Carbamate Kinase From Enterococcus Faecium >gi|6980399|pdb|1B7B|B Chain B, Carbamate Kinase From Enterococcus Faecium >gi|6980400|pdb|1B7B|C Chain C, Carbamate Kinase From Enterococcus Faecium >gi|6980401|pdb|1B7B|D Chain D, Carbamate Kinase From Enterococcus Faecium >gi|2894540|emb|CAA11270.1| (AJ223331) carbamate kinase [Enterococcus faecium] >gi|2894542|emb|CAA11271.1| (AJ223332) carbamate kinase [Enterococcus faecalis]; Belongs to the carbamate kinase family";-5.034901595;2.70E-28;5.09981372323819;5.5268394662352e-22;5.087144844;2.12E-28;1.638342328;3.75E-05
SMU_665;argB;"Acetylglutamate kinase; Catalyzes the ATP-dependent phosphorylation of N-acetyl- L-glutamate; Belongs to the acetylglutamate kinase family. ArgB subfamily";1.383904181;3.77E-06;-1.63686417054178;1.88065913270012e-06;-1.198893153;0.000256976;0.252648807;0.615939962
SMU_663;argC;"N-acetyl-gamma-glutamyl-phosphate reductase; Catalyzes the NADPH-dependent reduction of N-acetyl-5- glutamyl phosphate to yield N-acetyl-L-glutamate 5-semialdehyde; Belongs to the NAGSA dehydrogenase family. Type 1 subfamily";1.012018327;0.045315206;-1.48097956449227;0.000204542157210271;-1.677982116;3.06E-05;0.252335785;0.718311474
SMU_666;argD;"Best Blastp Hit:  dbj|BAB06616.1| (AP001517) N-acetylornithine aminotransferase [Bacillus halodurans]; Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family. ArgD subfamily";1.243038253;0.00105586;-1.35417523774377;8.23691012111747e-05;-1.442197279;0.000105895;-0.262599271;0.632630149
SMU_664;argJ;"Arginine biosynthesis bifunctional protein ArgJ; Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis: the synthesis of N- acetylglutamate from glutamate and acetyl-CoA as the acetyl donor, and of ornithine by transacetylation between N(2)-acetylornithine and glutamate; Belongs to the ArgJ family";1.144205532;0.001731471;-1.29675091033506;0.00021065113212773;-1.208381018;0.000979429;0.228565621;0.745078223
SMU_2093;argR;"Arginine repressor; Regulates arginine biosynthesis genes";-0.673368552;0.038536827;0.385205791231114;0.354218434258183;-0.042138347;0.952836413;-0.080233945;0.912371673
SMU_2098;argS;"Arginine--tRNA ligase; Best Blastp Hit:  gb|AAF86984.1|AF282249_3 (AF282249) ArgS [Lactococcus lactis subsp. lactis]";-0.768706107;0.000922677;0.866565241175276;0.00032386749368847;0.913408867;0.000506527;-0.545213341;0.084513057
SMU_784;aroA;"3-phosphoshikimate 1-carboxyvinyltransferase; Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate";0.217034299;0.449006646;-0.0223452937321019;0.945324763819139;0.430132015;0.187042718;0.875686395;0.004234568
SMU_779;aroB;"3-dehydroquinate synthase; Catalyzes the conversion of 3-deoxy-D-arabino- heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ); Belongs to the sugar phosphate cyclases superfamily. Dehydroquinate synthase family";-0.522723955;0.007513309;0.492779098396927;0.0130302294305978;0.672121946;0.012956263;0.074791012;0.855548457
SMU_780;aroC;"Chorismate synthase; Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system";-0.443722524;0.028889359;0.302708386689512;0.298109069753019;0.553065751;0.02519447;0.070427826;0.86646617
SMU_777;aroD;"3-dehydroquinate dehydratase; Involved in the third step of the chorismate pathway, which leads to the biosynthesis of aromatic amino acids. Catalyzes the cis-dehydration of 3-dehydroquinate (DHQ) and introduces the first double bond of the aromatic ring to yield 3- dehydroshikimate; Belongs to the type-I 3-dehydroquinase family";-0.555843583;0.184545339;0.345781153042903;0.410006452770799;0.442943081;0.27618353;0.030629376;0.957521152
